id,name,irs_ratio,irspratio,twi_ratio,t_irs
01001,Autauga,0.00018095100,0.00021294200,0.00014488500,0.80068600000
01005,Barbour,0.00004058360,0.00005363210,0.00002263830,0.55781900000
01023,Choctaw,0.00000409559,0.00000525416,0.00002716590,6.63296000000
01033,Colbert,0.00013385100,0.00014771100,0.00008602540,0.64269500000
01047,Dallas,0.00004989170,0.00005967930,0.00006791480,1.36124000000
01087,Macon,0.00004486530,0.00004867530,0.00017205100,3.83483000000
01091,Marengo,0.00002271190,0.00002874920,0.00003622120,1.59481000000
01101,Montgomery,0.00056184000,0.00063178800,0.00093269600,1.66007000000
01107,Pickens,0.00002606280,0.00003162410,0.00002716590,1.04232000000
01117,Shelby,0.00081465000,0.00086078900,0.00077422900,0.95038200000
01131,Wilcox,0.00001061130,0.00001338320,0.00001358300,1.28005000000
02050,Bethel,0.00001284530,0.00001338320,0.00000452765,0.35247500000
02290,Yukon-Koyukuk,0.00000986664,0.00000981437,0.00002263830,2.29443000000
04012,La Paz,0.00003146160,0.00003489550,0.00001811060,0.57564100000
04021,Pinal,0.00163954000,0.00192114000,0.00048898600,0.29824600000
04027,Yuma,0.00033248700,0.00041626800,0.00024902100,0.74896500000
05029,Conway,0.00004058360,0.00004788220,0.00002716590,0.66938100000
05063,Independence,0.00006366780,0.00008634660,0.00006338710,0.99559100000
05069,Jefferson,0.00010164500,0.00011380700,0.00015846800,1.55903000000
05093,Mississippi,0.00007316210,0.00008743710,0.00004074890,0.55696700000
05103,Ouachita,0.00003053070,0.00003668000,0.00004527650,1.48298000000
05119,Pulaski,0.00123836000,0.00123988000,0.00109116000,0.88113300000
05139,Union,0.00003220620,0.00003935660,0.00006791480,2.10875000000
05149,Yell,0.00003574330,0.00004292550,0.00001358300,0.38001500000
06009,Calaveras,0.00014204200,0.00014949600,0.00002716590,0.19125300000
06011,Colusa,0.00002848300,0.00003677910,0.00002263830,0.79480000000
06019,Fresno,0.00165331000,0.00190944000,0.00122699000,0.74214200000
06021,Glenn,0.00005175330,0.00005977840,0.00003169360,0.61239800000
06027,Inyo,0.00002438740,0.00002359410,0.00001358300,0.55696800000
06037,Los Angeles,0.02036460000,0.01863710000,0.03412490000,1.67570000000
06047,Merced,0.00054713300,0.00071595300,0.00033504600,0.61236700000
06067,Sacramento,0.00460903000,0.00453533000,0.00276187000,0.59923000000
06087,Santa Cruz,0.00089153500,0.00084938900,0.00091005800,1.02078000000
06093,Siskiyou,0.00007986400,0.00008059680,0.00003622120,0.45353600000
08001,Adams,0.00286077000,0.00314377000,0.00101872000,0.35610000000
08015,Chaffee,0.00002829680,0.00002518030,0.00002716590,0.96003400000
08059,Jefferson,0.00346375000,0.00319026000,0.00114097000,0.32940300000
08069,Larimer,0.00130761000,0.00123235000,0.00117719000,0.90026100000
