id,name,irs_ratio,irspratio,twi_ratio,t_irs
01001,Autauga,0.00019261100,0.00022830900,0.00017668600,0.91732000000
01005,Barbour,0.00004540790,0.00005608630,0.00003171300,0.69840300000
01023,Choctaw,0.00000483855,0.00000574736,0.00002265210,4.68159000000
01033,Colbert,0.00012766300,0.00014209900,0.00009060840,0.70974700000
01047,Dallas,0.00007443920,0.00008531860,0.00008607800,1.15635000000
01087,Macon,0.00005341010,0.00005945550,0.00014497300,2.71434000000
01091,Marengo,0.00003126450,0.00003676330,0.00007701720,2.46341000000
01101,Montgomery,0.00067069700,0.00074091500,0.00080641500,1.20235000000
01107,Pickens,0.00003126450,0.00003874520,0.00003171300,1.01435000000
01117,Shelby,0.00077733100,0.00080988300,0.00096044900,1.23557000000
01131,Wilcox,0.00001414340,0.00002051210,0.00001359130,0.96096400000
02050,Bethel,0.00003070620,0.00003497970,0.00000906084,0.29508200000
02290,Yukon-Koyukuk,0.00001544610,0.00001654840,0.00002265210,1.46653000000
04012,La Paz,0.00004187200,0.00004419530,0.00005436510,1.29836000000
04021,Pinal,0.00132762000,0.00156041000,0.00056630300,0.42655500000
04027,Yuma,0.00047157200,0.00055898100,0.00040773800,0.86463600000
05013,Calhoun,0.00000446635,0.00000535099,0.00002265210,5.07172000000
05029,Conway,0.00005285180,0.00006223010,0.00003171300,0.60003600000
05063,Independence,0.00006029580,0.00006956290,0.00004983460,0.82650200000
05069,Jefferson,0.00016823300,0.00017519600,0.00018574700,1.10411000000
05093,Mississippi,0.00007834730,0.00009324600,0.00009966930,1.27215000000
05103,Ouachita,0.00003107840,0.00003706060,0.00005436510,1.74929000000
05119,Pulaski,0.00122173000,0.00128860000,0.00124587000,1.01976000000
05139,Union,0.00004503570,0.00004875350,0.00009060840,2.01192000000
05149,Yell,0.00004336080,0.00005053720,0.00002265210,0.52241000000
06009,Calaveras,0.00012561600,0.00012555000,0.00003624340,0.28852500000
06011,Colusa,0.00004149990,0.00004845620,0.00002265210,0.54583500000
06019,Fresno,0.00165571000,0.00187097000,0.00151769000,0.91664000000
06021,Glenn,0.00005136300,0.00005241990,0.00008154760,1.58767000000
06027,Inyo,0.00002735640,0.00002675500,0.00000906084,0.33121500000
06037,Los Angeles,0.02317630000,0.02314880000,0.02868210000,1.23756000000
06047,Merced,0.00059197800,0.00072307800,0.00042132900,0.71173100000
06067,Sacramento,0.00428565000,0.00425523000,0.00285870000,0.66704000000
06087,Santa Cruz,0.00082106400,0.00079571300,0.00072939800,0.88835700000
06093,Siskiyou,0.00005229350,0.00005460000,0.00005889550,1.12625000000
08001,Adams,0.00263831000,0.00293661000,0.00096044900,0.36403900000
08015,Chaffee,0.00002903130,0.00002863770,0.00001812170,0.62421300000
08059,Jefferson,0.00321484000,0.00298615000,0.00126852000,0.39458300000
08069,Larimer,0.00111212000,0.00098646600,0.00092873600,0.83510400000
08093,Park,0.00006606480,0.00006460830,0.00001812170,0.27430200000
08109,Saguache,0.00000465245,0.00000654010,0.00000453042,0.97377100000
09007,Middlesex,0.00057001800,0.00048862500,0.00058442400,1.02527000000
11001,District of Columbia,0.00444960000,0.00362461000,0.00989897000,2.22469000000
12027,DeSoto,0.00005471280,0.00006341920,0.00002718250,0.49682200000
12031,Duval,0.00350739000,0.00360122000,0.00234676000,0.66909000000
12057,Hillsborough,0.00544020000,0.00531215000,0.00433108000,0.79612500000
12083,Marion,0.00089029300,0.00087815800,0.00038055500,0.42744900000
12095,Orange,0.00652218000,0.00628554000,0.00833145000,1.27740000000
12103,Pinellas,0.00326472000,0.00292343000,0.00214742000,0.65776500000
12113,Santa Rosa,0.00055047800,0.00055293600,0.00029447700,0.53494800000
12119,Sumter,0.00028770700,0.00028598100,0.00007248670,0.25194600000
12121,Suwannee,0.00008467460,0.00009502970,0.00004530420,0.53503900000
12125,Union,0.00003070620,0.00003488060,0.00002265210,0.73770400000
12127,Volusia,0.00150497000,0.00142584000,0.00117338000,0.77967000000
13001,Appling,0.00001153810,0.00001407110,0.00003624340,3.14119000000
13009,Baldwin,0.00008486070,0.00008868780,0.00023105200,2.72272000000
13013,Barrow,0.00026277000,0.00030748400,0.00014950400,0.56895400000
13029,Bryan,0.00013454900,0.00016300700,0.00008607800,0.63975200000
13039,Camden,0.00013380400,0.00016489000,0.00017668600,1.32048000000
13105,Elbert,0.00003386980,0.00004241160,0.00002718250,0.80255900000
13121,Fulton,0.00778560000,0.00770434000,0.00980836000,1.25981000000
13135,Gwinnett,0.00408578000,0.00447789000,0.00326190000,0.79835400000
13141,Hancock,0.00000930490,0.00001080110,0.00001812170,1.94754000000
13151,Henry,0.00092434900,0.00101847000,0.00069315500,0.74988400000
13181,Lincoln,0.00001228250,0.00001377390,0.00001812170,1.47541000000
13191,McIntosh,0.00002642590,0.00003022320,0.00001812170,0.68575500000
13209,Montgomery,0.00001935420,0.00002308860,0.00003171300,1.63856000000
13213,Murray,0.00009825970,0.00013100000,0.00004077380,0.41496000000
13279,Toombs,0.00004894380,0.00005995100,0.00010873000,2.22153000000
13283,Treutlen,0.00000539684,0.00000604464,0.00002265210,4.19729000000
13309,Wheeler,0.00000502465,0.00000654010,0.00000453042,0.90163900000
13313,Whitfield,0.00020452200,0.00025655000,0.00016762600,0.81959900000
15001,Hawaii,0.00029198800,0.00028608000,0.00037602500,1.28781000000
16021,Boundary,0.00001637660,0.00001674660,0.00000453042,0.27664000000
16027,Canyon,0.00057448500,0.00066114500,0.00022652100,0.39430300000
16029,Caribou,0.00000465245,0.00000436007,0.00000453042,0.97377100000
16039,Elmore,0.00006829800,0.00007223840,0.00004077380,0.59699800000
16081,Teton,0.00001805150,0.00002061120,0.00000453042,0.25097200000
17003,Alexander,0.00000986319,0.00000951288,0.00003171300,3.21529000000
17017,Cass,0.00003293930,0.00003616880,0.00001812170,0.55015400000
17047,Edwards,0.00001414340,0.00001555750,0.00000906084,0.64064100000
17123,Marshall,0.00003312540,0.00003349330,0.00002718250,0.82059400000
17153,Pulaski,0.00000818831,0.00000812558,0.00001812170,2.21312000000
18033,DeKalb,0.00012040500,0.00012257700,0.00005436510,0.45151900000
18083,Knox,0.00006234280,0.00006460830,0.00014044300,2.25275000000
18119,Owen,0.00007648630,0.00008650770,0.00002718250,0.35539000000
18147,Spencer,0.00005396840,0.00005450090,0.00003171300,0.58762200000
19029,Cass,0.00001730710,0.00001565660,0.00001812170,1.04707000000
19045,Clinton,0.00008951310,0.00008769690,0.00011779100,1.31591000000
20093,Kearny,0.00000502465,0.00000564827,0.00000453042,0.90163900000
20161,Riley,0.00032976600,0.00035098600,0.00083812800,2.54158000000
21007,Ballard,0.00001786540,0.00001853030,0.00001812170,1.01435000000
21011,Bath,0.00002028470,0.00002744860,0.00000453042,0.22334200000
21013,Bell,0.00002493710,0.00003052050,0.00005436510,2.18009000000
21031,Butler,0.00002047080,0.00002645770,0.00002265210,1.10656000000
21051,Clay,0.00001991250,0.00002289040,0.00003171300,1.59262000000
21061,Edmonson,0.00002642590,0.00002744860,0.00002265210,0.85719300000
21097,Harrison,0.00003256710,0.00003319600,0.00000906084,0.27822100000
21121,Knox,0.00007667240,0.00008809320,0.00010873000,1.41811000000
21131,Leslie,0.00000967710,0.00001208930,0.00000906084,0.93631800000
21133,Letcher,0.00000967710,0.00001030560,0.00001359130,1.40448000000
21147,McCreary,0.00001377130,0.00001654840,0.00001359130,0.98692900000
21151,Madison,0.00018349300,0.00018282600,0.00046663300,2.54306000000
21187,Owen,0.00001451560,0.00001823300,0.00001812170,1.24843000000
21217,Taylor,0.00003535860,0.00003953790,0.00015403400,4.35634000000
21231,Wayne,0.00002382050,0.00003577240,0.00000906084,0.38038000000
22005,Ascension,0.00032046100,0.00034573400,0.00021746000,0.67858500000
22011,Beauregard,0.00008262750,0.00010097500,0.00008154760,0.98693100000
22013,Bienville,0.00004224420,0.00005132990,0.00002718250,0.64346100000
22017,Caddo,0.00078626400,0.00085318600,0.00050740700,0.64533900000
22029,Concordia,0.00003070620,0.00003725880,0.00006342590,2.06557000000
22037,East Feliciana,0.00005992360,0.00006609470,0.00001359130,0.22681000000
22051,Jefferson,0.00160193000,0.00171063000,0.00119150000,0.74379000000
22067,Morehouse,0.00004019720,0.00004885260,0.00002265210,0.56352400000
22069,Natchitoches,0.00006122620,0.00006817560,0.00018574700,3.03378000000
22081,Red River,0.00002028470,0.00002566500,0.00000906084,0.44668300000
22103,St. Tammany,0.00059346700,0.00060723900,0.00050740700,0.85498800000
22109,Terrebonne,0.00025476800,0.00028826000,0.00016309500,0.64017100000
22113,Vermilion,0.00015278600,0.00017113300,0.00008154760,0.53373700000
22117,Washington,0.00007332260,0.00008462500,0.00004983460,0.67966200000
22127,Winn,0.00001209640,0.00001526020,0.00001812170,1.49811000000
23025,Somerset,0.00013492100,0.00012307300,0.00003624340,0.26862700000
23031,York,0.00058025400,0.00049268800,0.00054818100,0.94472600000
24015,Cecil,0.00025997900,0.00025902800,0.00023105200,0.88873300000
24023,Garrett,0.00002568150,0.00002675500,0.00002718250,1.05845000000
24025,Harford,0.00068986500,0.00065886600,0.00069315500,1.00477000000
24039,Somerset,0.00005620160,0.00005856370,0.00009060840,1.61220000000
25005,Bristol,0.00120964000,0.00107297000,0.00163548000,1.35204000000
26041,Delta,0.00003182280,0.00002883590,0.00007701720,2.42019000000
26047,Emmet,0.00007536970,0.00007511210,0.00010420000,1.38252000000
26097,Mackinac,0.00001042150,0.00000971106,0.00006342590,6.08606000000
26141,Presque Isle,0.00001507390,0.00001545840,0.00001359130,0.90164500000
26163,Wayne,0.00533375000,0.00530650000,0.00543198000,1.01842000000
27015,Brown,0.00003163670,0.00002883590,0.00007701720,2.43443000000
27059,Isanti,0.00014906400,0.00014655800,0.00009060840,0.60784900000
27075,Lake,0.00001674880,0.00001575570,0.00000906084,0.54098400000
27089,Marshall,0.00001898200,0.00001793570,0.00002718250,1.43201000000
27139,Scott,0.00053168200,0.00053044200,0.00041679900,0.78392500000
27145,Stearns,0.00053242600,0.00048684100,0.00068862400,1.29337000000
28011,Bolivar,0.00006383160,0.00007501300,0.00013138200,2.05826000000
28021,Claiborne,0.00001209640,0.00001486390,0.00005889550,4.86885000000
28051,Holmes,0.00003889450,0.00004548350,0.00004077380,1.04832000000
28107,Panola,0.00007536970,0.00009542610,0.00003624340,0.48087500000
28121,Rankin,0.00041220700,0.00044839400,0.00033072100,0.80231800000
28137,Tate,0.00008839650,0.00010642500,0.00007248670,0.82001800000
28151,Washington,0.00008095260,0.00009393970,0.00007701720,0.95138600000
29013,Bates,0.00004224420,0.00004439340,0.00001812170,0.42897500000
29023,Butler,0.00006997280,0.00007749030,0.00004077380,0.58270900000
29029,Camden,0.00012059200,0.00012505500,0.00007248670,0.60109000000
29031,Cape Girardeau,0.00013827100,0.00013506300,0.00031713000,2.29354000000
29037,Cass,0.00034595600,0.00035039100,0.00024464300,0.70715100000
29113,Lincoln,0.00016246400,0.00017569100,0.00009966930,0.61348500000
29123,Madison,0.00001954030,0.00002497130,0.00000906084,0.46370000000
29169,Pulaski,0.00017642100,0.00023395700,0.00027635600,1.56646000000
29183,St. Charles,0.00103452000,0.00098230400,0.00109183000,1.05540000000
29195,Saline,0.00003126450,0.00003339420,0.00009060840,2.89812000000
29207,Stoddard,0.00004968820,0.00005460000,0.00002718250,0.54706200000
30003,Big Horn,0.00001432950,0.00001813390,0.00002718250,1.89696000000
30013,Cascade,0.00013399100,0.00013476600,0.00007248670,0.54098200000
30029,Flathead,0.00016134700,0.00015666500,0.00009513890,0.58965400000
30053,Lincoln,0.00001563220,0.00001397200,0.00000453042,0.28981300000
30089,Sanders,0.00000763002,0.00000663920,0.00000453042,0.59376300000
33015,Rockingham,0.00123290000,0.00104354000,0.00115073000,0.93335200000
34005,Burlington,0.00147445000,0.00136847000,0.00134554000,0.91257100000
34021,Mercer,0.00125877000,0.00118762000,0.00140896000,1.11931000000
34025,Monmouth,0.00191681000,0.00168061000,0.00303085000,1.58119000000
34035,Somerset,0.00152098000,0.00147569000,0.00131835000,0.86677700000
34041,Warren,0.00030855000,0.00028023400,0.00026729500,0.86629400000
35007,Colfax,0.00000744392,0.00000753103,0.00003171300,4.26026000000
35017,Grant,0.00004633840,0.00004469070,0.00006342590,1.36875000000
35045,San Juan,0.00045854500,0.00059019500,0.00014950400,0.32604000000
36051,Livingston,0.00015408900,0.00014309000,0.00018574700,1.20545000000
36061,New York,0.01318970000,0.01103680000,0.03525120000,2.67263000000
36065,Oneida,0.00031822800,0.00029291700,0.00055271100,1.73684000000
36067,Onondaga,0.00092602400,0.00082355800,0.00186653000,2.01564000000
36077,Otsego,0.00010589000,0.00010107400,0.00036243400,3.42274000000
36103,Suffolk,0.00351111000,0.00318057000,0.00453948000,1.29289000000
36111,Ulster,0.00042020900,0.00037080400,0.00047116400,1.12126000000
37017,Bladen,0.00006364550,0.00007976950,0.00006795630,1.06773000000
37043,Clay,0.00001507390,0.00001654840,0.00001359130,0.90164500000
37047,Columbus,0.00008914090,0.00009958800,0.00010420000,1.16894000000
37057,Davidson,0.00040755500,0.00042936800,0.00024464300,0.60027000000
37087,Haywood,0.00007332260,0.00006867110,0.00006342590,0.86502500000
37093,Hoke,0.00022108400,0.00027428800,0.00013591300,0.61475700000
37103,Jones,0.00003889450,0.00004835710,0.00002265210,0.58239900000
37117,Martin,0.00004578010,0.00004934810,0.00005436510,1.18753000000
37127,Nash,0.00031990200,0.00036822800,0.00027182500,0.84971300000
37133,Onslow,0.00094649400,0.00116305000,0.00075205000,0.79456400000
37141,Pender,0.00018032900,0.00021473300,0.00012685200,0.70344800000
37147,Pitt,0.00046989700,0.00046692400,0.00099669300,2.12109000000
37163,Sampson,0.00022164300,0.00032086100,0.00014497300,0.65408300000
37167,Stanly,0.00010533100,0.00010692100,0.00011326100,1.07529000000
37173,Swain,0.00003182280,0.00003052050,0.00002265210,0.71182000000
37179,Union,0.00052944900,0.00058514100,0.00070221500,1.32631000000
37183,Wake,0.00370707000,0.00370854000,0.00361075000,0.97401700000
38017,Cass,0.00052479600,0.00046613100,0.00067050200,1.27764000000
38053,McKenzie,0.00000781612,0.00000822468,0.00004983460,6.37587000000
38067,Pembina,0.00001302690,0.00001080110,0.00001359130,1.04333000000
38097,Traill,0.00002009860,0.00001575570,0.00002265210,1.12705000000
39039,Defiance,0.00007574190,0.00007649940,0.00011779100,1.55516000000
39095,Lucas,0.00097999200,0.00093464000,0.00129570000,1.32215000000
39115,Morgan,0.00002363440,0.00002853860,0.00001359130,0.57506400000
40079,Le Flore,0.00008188310,0.00009552520,0.00009513890,1.16189000000
40113,Osage,0.00017884000,0.00020551800,0.00007248670,0.40531600000
40133,Seminole,0.00005694600,0.00006738290,0.00008607800,1.51157000000
40143,Tulsa,0.00192239000,0.00210304000,0.00141349000,0.73527700000
41005,Clackamas,0.00180217000,0.00172332000,0.00087890200,0.48769100000
41019,Douglas,0.00020303300,0.00020145500,0.00013138200,0.64709700000
41023,Grant,0.00000390806,0.00000416188,0.00000453042,1.15925000000
41039,Lane,0.00086423900,0.00076033700,0.00112354000,1.30003000000
41043,Linn,0.00037591800,0.00038081200,0.00021746000,0.57847700000
41045,Malheur,0.00005955140,0.00007372480,0.00006795630,1.14114000000
41051,Multnomah,0.00393672000,0.00350272000,0.00340235000,0.86426000000
42005,Armstrong,0.00015930000,0.00015131400,0.00010873000,0.68254900000
42031,Clarion,0.00005936530,0.00005440180,0.00021293000,3.58678000000
42035,Clinton,0.00006178450,0.00005965370,0.00012685200,2.05314000000
